season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club
2026,HOU,LB,LB,45.0,ACT,E.J. Speed,Elbert,Speed,1995-06-01,76,227,Tarleton State,00-0034987,3071353,e653effc-2bdc-4bfe-bf3d-272e783ae4c4,31996,13984,94351,SpeeEJ00,21117,6218,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lpqe7elzi8tbt8rjzozd",SPE175382,47947,32005350-4517-5382-25ac-8c71d29ed7ff,2019.0,2019.0,IND
2026,TB,OL,OT,77.0,ACT,Justin Skule,Justin,Skule,1996-11-23,78,315,Vanderbilt,00-0034989,,,,,,,,,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qhgittdykajfsjsznegg",SKU559740,47966,3200534b-5555-9740-62a2-639344521e0a,2019.0,2019.0,SF
2026,PHI,DB,SAF,29.0,ACT,Marcus Epps,Marcus,Epps,1996-01-27,72,198,Wyoming,00-0034993,3139368,4dcf9e8a-fc5c-43a2-9b83-4ca295490a9b,32023,13985,51391,EppsMa00,21133,6284,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/buqwodgcsy5ndrrxtpga",EPP346075,47974,32004550-5034-6075-4885-ec1779d064fe,2019.0,2019.0,MIN
2026,AZ,OL,OT,68.0,ACT,Olisaemeka Udoh,Olisaemeka,Udoh,1997-02-14,78,325,Elon,00-0034994,,,,,,,,,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i4odgbpj1mebaq92mpo2",UDO489451,47976,32005544-4f48-9451-1839-5671f0b17981,2019.0,2019.0,MIN
2026,BUF,LB,LB,50.0,ACT,Demetrius Flannigan-Fowles,Demetrius,Flannigan-Fowles,1996-09-04,74,223,Arizona,00-0035020,3931424,c5175598-1392-4eaa-ae62-d99811a0c477,32319,14074,49231,FlanDe00,21354,6610,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/elhj5qgby9zxlasenqjb",FLA635735,48117,3200464c-4163-5735-44aa-6b4a6378fe35,2019.0,2019.0,
2026,IND,WR,WR,16.0,ACT,Ashton Dulin,Ashton,Dulin,1997-05-15,74,215,Malone,00-0035021,4061956,f374262b-d642-4d05-9584-5955548ee4d1,32292,13854,91479,DuliAs00,21349,6427,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tfiokr6nyal5c5qgdj1c",DUL521764,48118,32004455-4c52-1764-a87e-56f5232faa90,2019.0,2019.0,
2026,CHI,TE,TE,88.0,ACT,Stephen Carlson,Stephen,Carlson,1996-12-12,76,248,Princeton,00-0035039,3948283,013477a2-0271-4441-a0af-9bc25924a2f6,32273,14131,94365,CarlSt00,21278,6451,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bemwxcsmifolkdnv1uir",CAR177297,48136,32004341-5217-7297-42b4-4e3d5af0a7cc,2019.0,2019.0,
2026,TB,QB,QB,5.0,ACT,Jake Browning,Jake,Browning,1996-04-11,74,210,Washington,00-0035100,3886812,f2f29019-7306-4b1c-a9d8-e9f802cb06e0,32138,13504,46401,BrowJa08,21046,6111,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kzyh6yum2w3c6xrkndla",BRO817047,48208,32004252-4f81-7047-eee5-b238d06a81e2,2019.0,2019.0,
2026,JAX,OL,OT,65.0,ACT,Patrick Mekari,Patrick,Mekari,1997-08-13,76,305,California,00-0035112,,,,,,,,,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vvvuokcp8hwm8i9j9ctb",MEK415291,48220,32004d45-4b41-5291-2d7e-d7bd8b0a3dab,2019.0,2019.0,
2026,GB,LS,LS,42.0,ACT,Matthew Orzech,Matthew,Orzech,1995-04-12,75,245,Azusa Pacific,00-0035118,4422336,56b26b71-8f1e-416c-a7e5-62cd67c98f4b,32306,14127,94369,OrzeMa00,21484,6461,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kfuljmbcfkwx1quqoklv",ORZ415291,48226,32004f52-5a41-5291-beb8-ebf419030a18,2019.0,2019.0,
2026,LAC,RB,FB,30.0,ACT,Alec Ingold,Alec,Ingold,1996-07-09,73,240,Wisconsin,00-0035125,3917668,7ade135c-0760-4548-b7d9-cf1174e2be33,32344,13806,34934,IngoAl01,20819,6109,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/comhknenryrjabyifcqe",ING382661,48233,3200494e-4738-2661-ba77-8c3544862938,2019.0,2019.0,
2026,GB,DB,DB,25.0,ACT,Keisean Nixon,Keisean,Nixon,1997-06-22,70,200,South Carolina,00-0035133,4259493,e94ac14d-0122-4dc8-ad20-b71226cb8cfe,32348,13701,56167,NixoKe00,21239,6333,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vl34o93l5u7ins8ioebi",NIX676693,48241,32004e49-5867-6693-dc76-487b1543e1da,2019.0,2019.0,
2026,BUF,WR,WR,1.0,ACT,Mecole Hardman,Carey,Hardman,1998-03-12,70,187,Georgia,00-0035140,4035004,fe6dc768-d576-476c-b150-53b85af2a1d1,31888,13532,42683,HardMe00,20788,5917,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mswmia17pkencx01nswj",HAR069520,47839,32004841-5206-9520-9e70-d5597391d8c0,2019.0,2019.0,KC
2026,AZ,LB,LB,1.0,ACT,Mack Wilson,Lyndell,Wilson,1998-02-14,73,240,Alabama,00-0035144,4040983,0790a8d6-5316-4204-91a6-8508ca48973b,31987,13609,43190,WilsMa03,20994,6131,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zjazfilpr7k2agiwqpxn",WIL747169,47938,32005749-4c74-7169-f251-e69c40d45765,2019.0,2019.0,CLE
2026,WAS,OL,G,67.0,ACT,Nick Allegretti,Nick,Allegretti,1996-04-21,76,310,Illinois,00-0035149,,,,,,,,,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vblrphfqfohxa2hycuue",ALL041653,47999,3200414c-4c04-1653-c094-bf3297ea6407,2019.0,2019.0,KC
2026,DET,P,P,3.0,ACT,Jack Fox,John,Fox,1996-09-01,74,218,Rice,00-0035156,3916370,7141ec7a-4f3d-44a4-979e-6644ab9e8f7b,32358,13715,34735,FoxxJa01,21376,6523,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oxbywegffnm7lrwl2map",FOX171605,48258,3200464f-5817-1605-5ab7-9f6c29a06ec7,2019.0,2019.0,
2026,HOU,LB,LB,0.0,ACT,Azeez Al-Shaair,Azeez,Al-Shaair,1997-08-04,74,228,Florida Atlantic,00-0035166,3919117,e9348fc5-273d-4ac3-9760-462f37c025dc,32318,13829,49792,AlShAz00,21490,6485,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gtnnl92squxvzhhydeq8",ALS107778,48268,3200414c-5310-7778-36da-c32d1386abd2,2019.0,2019.0,
2026,LV,P,P,6.0,ACT,AJ Cole,AJ,Cole,1995-11-27,76,220,N.C. State,00-0035190,3686689,36f93677-a95b-4362-ac5f-6722f5c05b6d,32386,14171,36038,ColeAJ01,21516,6555,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/t6ah2u0wptbb8n22tehr",COL214396,48335,3200434f-4c21-4396-afbe-6ef134e5f11e,2019.0,2019.0,
2026,TEN,K,K,6.0,ACT,Joey Slye,Joseph,Slye,1996-04-10,71,213,Virginia Tech,00-0035192,3124084,ef4998e0-c9ef-4afe-88ab-d09b48975a08,32384,14172,39235,SlyeJo00,21519,6528,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xokfs27mtqrbb0y47ahn",SLY207645,48337,3200534c-5920-7645-69af-45cd1d703cc2,2019.0,2019.0,
2026,LAC,LB,LB,53.0,ACT,Del'Shawn Phillips,Del'Shawn,Phillips,1996-10-09,74,230,Illinois,00-0035202,4240528,a3d59d11-8d6a-4cfa-9c5d-3387d20de7f9,32118,14025,57868,PhilDe00,21306,6348,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/plnsixu8jpozw1grxuvc",PHI147557,48364,32005048-4914-7557-56d1-20c877d35f31,2019.0,2019.0,
2026,ATL,WR,WR,14.0,ACT,Olamide Zaccheaus,Olamide,Zaccheaus,1997-07-23,68,194,Virginia,00-0035208,3917914,d8281390-f081-41e5-b55e-75779536fe94,32123,13833,44920,ZaccOl01,21142,6271,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ucpai2odeunecbe6o1dj",ZAC133180,48374,32005a41-4313-3180-ba01-ae8103314fa2,2019.0,2019.0,
2026,DAL,DB,DB,1.0,ACT,P.J. Locke,James,Locke,1997-02-12,71,210,Texas,00-0035227,3929850,155980c2-e289-48c4-a047-09c08d0ce7ae,32164,14198,51189,LockPJ00,21373,6419,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ojoaoxeadc6x0iekj3my",LOC062925,48447,32004c4f-4306-2925-c109-fd3c1cd98ca6,2019.0,2019.0,
2026,MIN,QB,QB,1.0,ACT,Kyler Murray,Kyler,Murray,1997-08-07,70,207,Oklahoma; Texas A&M,00-0035228,3917315,dd5a6b6e-ffae-45a5-b8e6-718a9251f374,31833,13613,38334,MurrKy00,20889,5849,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/flezsremqighwuiyu77f",MUR670413,47784,32004d55-5267-0413-8d36-a5c3fd781aa0,2019.0,2019.0,ARI
2026,MIN,TE,TE,87.0,ACT,T.J. Hockenson,Thomas,Hockenson,1997-07-03,77,248,Iowa,00-0035229,4036133,bd1120b6-38b3-4225-a4b0-20660a149d0d,31840,13610,40912,HockTJ00,20805,5844,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rs8o65x0u0n9xzde0fd6",HOC422041,47791,3200484f-4342-2041-c442-6c874885b155,2019.0,2019.0,DET
2026,BUF,DL,DT,91.0,ACT,Ed Oliver,Edward,Oliver,1997-12-12,73,287,Houston,00-0035230,4039303,adabdc56-278f-48b9-a003-1329b7f2f663,31841,13653,42200,OlivEd00,20898,5841,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wqmheiax6xnk7pvcdzav",OLI290385,47792,32004f4c-4929-0385-df1c-0f8e40559b5a,2019.0,2019.0,BUF
2026,CLE,OL,OT,71.0,ACT,Tytus Howard,Tytus,Howard,1996-05-23,77,320,Alabama State,00-0035234,,,,,,,,,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dsxhasekno62of0prulo",HOW432152,47806,3200484f-5743-2152-432d-da3c484cb3f8,2019.0,2019.0,HOU
2026,MIN,DB,CB,7.0,ACT,Byron Murphy,Byron,Murphy,1998-01-18,71,190,Washington,00-0035236,4038999,c025b513-9431-4097-bc25-9777bf08f846,31865,13560,44027,MurpBy00,20888,5864,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/secfzfwznyhcgiow4rvq",MUR405853,47816,32004d55-5240-5853-e4e5-d4f178b58b0b,2019.0,2019.0,ARI
2026,ATL,OL,OT,71.0,ACT,Jawaan Taylor,Jawaan,Taylor,1997-11-25,77,312,Florida,00-0035237,,,,,,,,,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/honwntzfepzenss8uqhw",TAY349425,47818,32005441-5934-9425-ed94-9fc450b432bc,2019.0,2019.0,JAX
2026,CIN,OL,OT,61.0,ACT,Cody Ford,Cody,Ford,1996-12-28,75,345,Oklahoma,00-0035238,,,,,,,,,7.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tvlrnep8pest5wubog4f",FOR076987,47821,3200464f-5207-6987-5f02-57664dbea176,2019.0,2019.0,BUF
2026,AZ,DB,CB,23.0,ACT,Sean Murphy-Bunting,Sean,Murphy-Bunting,1997-06-19,72,195,Central Michigan,00-0035239,3932886,f84bf885-d6ff-4fc8-8b6e-64bb3bceb17d,31871,13648,25891,BuntSe00,21050,6060,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ddyearvwzjb4jmunqlei",BUN571021,47822,32004255-4e57-1021-66ef-1efc8a34ff51,2019.0,2019.0,TB
2026,NO,OL,C,78.0,ACT,Erik McCoy,Erik,McCoy,1997-08-27,76,303,Texas A&M,00-0035242,,,,,,,,,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/w5kp02xeo5pg9shcddoz",MCC601333,47831,32004d43-4360-1333-481d-eca6355623f4,2019.0,2019.0,NO
2026,MIA,DB,SAF,32.0,ACT,Lonnie Johnson,Lonnie,Johnson,1995-11-04,74,221,Kentucky,00-0035244,4240780,acbf5978-d7da-4d01-8f1d-22dd65d4484c,31886,13820,55615,JohnLo01,20840,5883,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/a25iox2kpt2faeivak0g",JOH000020,47837,32004a4f-4800-0020-6142-473a18150e9b,2019.0,2019.0,HOU
2026,DEN,DL,DE,99.0,ACT,Zach Allen,Zachary,Allen,1997-08-20,76,285,Boston College,00-0035248,3915282,f68685e7-9904-47bc-b39a-e1c813435385,31897,13742,49605,AlleZa01,20738,5871,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/alnctfzlh2giup65i5zt",ALL656181,47848,3200414c-4c65-6181-7c3f-ad7870f8ae61,2019.0,2019.0,ARI
2026,MIN,TE,TE,84.0,ACT,Josh Oliver,Josh,Oliver,1997-03-21,77,264,San Jose State,00-0035249,3921690,dc83f7af-7b30-4c4a-9c93-f67bd8db954b,31901,13786,47083,OlivJo00,20899,5973,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pfvhbfguzu6wv9ikluop",OLI524360,47852,32004f4c-4952-4360-2a59-44a3fa93d63f,2019.0,2019.0,JAX
2026,NYG,RB,RB,26.0,ACT,Devin Singletary,Devin,Singletary,1997-09-03,67,203,Florida Atlantic,00-0035250,4040761,a961b0d4-5d7c-438e-90f0-2e1fa09f6c89,31906,13449,40485,SingDe00,20941,6130,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wqw8ee4nsxsisqb3bagw",SIN186919,47857,32005349-4e18-6919-d1e6-003f4632ba87,2019.0,2019.0,BUF
2026,CAR,QB,QB,14.0,ACT,Will Grier,Will,Grier,1995-04-03,73,220,West Virginia; Florida State,00-0035251,3115252,7905e9be-2f66-4ff5-a6e9-dbe281bf4822,31932,13446,38265,GrieWi00,20779,5903,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/c8cmoyu2wemjpl6ctk9g",GRI022415,47883,32004752-4902-2415-512e-3cae73b00f0f,2019.0,2019.0,CAR
2026,BUF,DB,SAF,22.0,ACT,C.J. Gardner-Johnson,Chauncey,Gardner-Johnson,1997-12-20,71,208,Florida,00-0035253,4034953,5fb6e9f1-2efa-44c9-876f-4d635484be88,31937,15189,49371,GardCh00,20766,5893,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lgbewdwm0p4wnwfbcock",GAR211068,47888,32004741-5221-1068-8e9a-b4c139418bfd,2019.0,2019.0,NO
2026,TB,LB,LB,98.0,ACT,Anthony Nelson,Anthony,Nelson,1997-03-04,79,271,Iowa,00-0035254,3894856,8bc51884-c9db-4745-8731-20eff25f41b0,31939,13562,48405,NelsAn01,20894,6003,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/p7ot8uy26tblyhgpwcdv",NEL115040,47890,32004e45-4c11-5040-c7a6-234521681d54,2019.0,2019.0,TB
2026,AZ,OL,G,72.0,ACT,Hjalte Froholdt,Hjalte,Froholdt,1996-08-20,77,310,Arkansas,00-0035258,,,,,,,,,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/w29pfmjsyr2ylmbvedol",FRO242081,47901,32004652-4f24-2081-4dce-09bac366d016,2019.0,2019.0,NE
2026,TEN,RB,RB,20.0,ACT,Tony Pollard,Tony,Pollard,1997-04-30,72,209,Memphis,00-0035261,3916148,33b0227d-4c21-4e71-b4cd-be35f7db9123,31960,13590,27126,PollTo00,20912,5967,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dvpdczetkdhrqpm8izmd",POL283188,47911,3200504f-4c28-3188-35b8-d0ae9db0f68a,2019.0,2019.0,DAL
2026,KC,LB,LB,23.0,ACT,Drue Tranquill,Drue,Tranquill,1995-08-15,74,234,Notre Dame,00-0035262,3129310,d468dfe5-8ad2-4c8b-b7ba-0962316a2156,31962,13814,51276,TranDr00,20968,6141,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/azjrwh0rdddskgckydsq",TRA289059,47913,32005452-4128-9059-cb73-4eadedc51904,2019.0,2019.0,LAC
2026,DEN,QB,QB,8.0,ACT,Jarrett Stidham,Jarrett,Stidham,1996-08-08,75,215,Auburn; McLennan CC; Baylor,00-0035264,3892775,582fe465-135a-4901-beef-60aebce99067,31965,13438,13725,StidJa00,20954,6136,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hlq7q7zkusdhmudwbodl",STI129837,47916,32005354-4912-9837-7193-9c8d8376b821,2019.0,2019.0,NE
2026,LV,K,K,14.0,ACT,Matt Gay,Matt,Gay,1994-03-15,72,232,Utah; Utah Valley,00-0035269,4249087,2b90e091-ef78-4753-93eb-0acf3632c206,31977,13673,57643,GayxMa00,20769,6083,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qeca8ofwxhytcioy29wc",GAY306452,47928,32004741-5930-6452-6cb7-6eadc0ce3ec7,2019.0,2019.0,TB
2026,BAL,DB,CB,36.0,ACT,Amani Oruwariye,Amani,Oruwariye,1996-02-09,74,205,Penn State,00-0035270,3116175,3e4c9bb7-6ff1-4bf8-bc25-cd6717ddf568,31978,13744,50533,OruwAm00,20903,5888,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rfqlsxmwdqnfcxng5oli",ORU490506,47929,32004f52-5549-0506-d45d-e0e76f0f35db,2019.0,2019.0,DET
2026,MIN,LB,OLB,43.0,ACT,Andrew Van Ginkel,Andrew,Van Ginkel,1995-07-01,76,242,Wisconsin; Iowa Western CC; South Dakota,00-0035272,3133487,7b47d190-168b-44bc-bb91-a688fe28f768,31983,13887,30267,VanGAn00,20971,6183,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vbpdlib647tcpzz59wyt",VAN463493,47934,32005641-4e46-3493-ddb1-0c81031159d0,2019.0,2019.0,MIA
2026,MIN,LB,LB,51.0,ACT,Blake Cashman,Blake,Cashman,1996-05-10,73,235,Minnesota,00-0035276,3728281,17dfbad4-f4fc-4a65-a085-6cdcefe36879,31989,13846,35413,CashBl00,21118,6217,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mvui8tjkoewkupyncbok",CAS316185,47940,32004341-5331-6185-2b37-0d7120bc9212,2019.0,2019.0,NYJ
2026,CAR,DB,CB,2.0,ACT,Mike Jackson,Michael,Jackson,1997-01-10,73,210,Miami,00-0035277,3917853,63fd7882-5d20-426e-9834-e85c0ebb4d5b,31990,13704,50437,JackMi01,20822,6025,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cqvxm9n1ncjq7hd2dtqb",JAC000004,47941,32004a41-4300-0004-a1b9-6631a951b6e5,2019.0,2019.0,DAL
2026,WAS,DL,DE,90.0,ACT,Charles Omenihu,Charles,Omenihu,1997-08-20,77,280,Texas,00-0035279,3929865,eff1c40e-715c-49c4-93d8-6155322c1205,31993,13791,50612,OmenCh00,20901,5934,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eqdzy6rghyb0sywwbd8i",OME565785,47944,32004f4d-4556-5785-8e80-6ad02cc085e2,2019.0,2019.0,HOU
2026,ATL,P,P,16.0,ACT,Jake Bailey,Jacob,Bailey,1997-06-18,74,212,Stanford,00-0035280,3931395,af1335c6-c262-4488-9352-86ba80754583,31995,13817,33963,BailJa00,21017,6093,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xgqo8pwrwqtmfhoaproq",BAI429212,47946,32004241-4942-9212-4dca-3ce7a5b08bbb,2019.0,2019.0,NE
2026,IND,QB,QB,,ACT,Easton Stick,Easton,Stick,1995-09-09,73,224,North Dakota State,00-0035282,3120590,af291d43-a51f-44ce-b8ac-430ec68c78c8,31998,13627,29466,SticEa00,20953,6185,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xnf9udjxld0xenf4zagy",STI420937,47949,32005354-4942-0937-5f54-4fc08152f18e,2019.0,2019.0,LAC
2026,PIT,LB,LB,55.0,ACT,Cole Holcomb,Cole,Holcomb,1996-07-30,73,240,North Carolina,00-0035286,3116689,c727b9d9-9776-415d-953c-9ae046e10a05,32005,13700,49753,HolcCo00,21120,6220,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hhhvsv4sv9zreuedr7lj",HOL006318,47956,3200484f-4c00-6318-dfc2-c03b54847fbe,2019.0,2019.0,WAS
2026,AZ,QB,QB,15.0,ACT,Gardner Minshew,Gardner,Minshew,1996-05-16,73,225,Washington State,00-0035289,4038524,dabb52c0-455b-48fe-996b-abf758120623,32010,13741,41401,MinsGa00,20880,6011,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lggwtoj1m0jxxiawtzpw",MIN604610,47961,32004d49-4e60-4610-dc98-dcddea9bb1f6,2019.0,2019.0,JAX
2026,CHI,WR,WR,35.0,ACT,Scott Miller,Scott,Miller,1997-07-31,69,174,Bowling Green,00-0035298,3914397,85e18d5f-8a3f-4b6c-88fe-dfdaaed5554e,32040,13987,47481,MillSc01,21138,6290,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mlx2xhjvzt6pqwgoloqa",MIL546315,47991,32004d49-4c54-6315-cdf3-7806972abae8,2019.0,2019.0,TB
2026,NO,LB,LB,55.0,ACT,Kaden Elliss,Kaden,Elliss,1995-06-10,74,238,Idaho,00-0035316,3124890,7c51883f-8ea7-4f54-8c03-a562b4524858,32076,13953,51485,ElliKa00,21134,6302,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b7jmlakbznkeusvsztgo",ELL750719,48027,3200454c-4c75-0719-9c5f-35fd06b75171,2019.0,2019.0,NO
2026,MIA,LB,LB,25.0,ACT,Tyrel Dodson,Tyrel,Dodson,1998-06-25,72,237,Texas A&M,00-0035352,4035232,1881d1a7-218b-4690-9065-497946d1ec1e,32411,13512,51045,DodsTy01,21218,6315,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ssfyc6yarlegh112xeoa",DOD341460,48482,3200444f-4434-1460-b378-91176d704c77,2019.0,2019.0,
2026,CHI,DB,CB,21.0,ACT,Cam Lewis,Cameron,Lewis,1997-04-13,69,183,Buffalo,00-0035357,3916577,d5dee97b-aa96-4fa6-868f-b6dc1f66245c,32416,14253,49395,LewiCa00,21216,6314,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zjktx8s1xlcacohcfimq",LEW089606,48487,32004c45-5708-9606-6b0a-fbc9630aa26d,2019.0,2019.0,
2026,TB,K,K,4.0,ACT,Chase McLaughlin,Chase,McLaughlin,1996-04-09,72,190,Illinois,00-0035358,3150744,12d28404-63e1-432f-adde-c93631a5c39c,32417,14254,33285,McLaCh00,21542,6650,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vwefhtevyn2qxauchan5",MCL090068,48488,32004d43-4c09-0068-cde1-c8dac1b4b74a,2019.0,2019.0,
2026,TB,WR,WR,80.0,ACT,David Sills,David,Sills,1995-05-29,75,211,West Virginia,00-0035359,3871102,97f6c20c-1110-4551-82c1-41d3247397a2,32418,13634,34579,SillDa01,20939,6154,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b0vacwlg3vcau2vzg3ry",SIL605330,48489,32005349-4c60-5330-c2c5-9ad2afcb2da9,2019.0,2019.0,
2026,CIN,LB,LB,43.0,ACT,Joe Giles-Harris,Joe,Giles-Harris,1997-04-01,74,234,Duke,00-0035363,3917797,62976179-ae2c-495f-9e94-cb3e49933243,32091,13492,39382,GileJo01,20772,6105,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eh3338umczzrrmolwpur",GIL269976,48493,32004749-4c26-9976-43bd-94d2ea366a3d,2019.0,2019.0,
2026,AZ,DB,SAF,27.0,ACT,Andrew Wingard,Andrew,Wingard,1996-12-05,72,209,Wyoming,00-0035378,3918331,65e778fa-4639-4973-bb82-c76efa2ff309,32105,13768,49268,WingAn01,21281,6416,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vumoaka528nab6au7caj",WIN207636,48508,32005749-4e20-7636-460a-d85b307ec0af,2019.0,2019.0,
2026,CHI,LB,LB,53.0,ACT,T.J. Edwards,T.J.,Edwards,1996-08-12,72,228,Wisconsin,00-0035386,3121544,a7b4b50a-9431-4551-89e1-6b8cb80536d7,32403,13460,30737,EdwaTJ02,20749,5960,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tqu3uz4nzkcq4crcepj3",EDW688767,48516,32004544-5768-8767-cb1e-50db2aafad56,2019.0,2019.0,
2026,NO,DL,DE,96.0,ACT,Carl Granderson,Carl,Granderson,1996-12-18,77,261,Wyoming,00-0035402,3918310,d9cf7aa3-71b1-4ef2-98c5-3db5d44b6f1e,32490,13784,48500,GranCa01,20776,5912,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qubwfcjeareypbdlvwnb",GRA291153,48537,32004752-4129-1153-937d-d267ab3ff20d,2019.0,2019.0,
2026,DEN,WR,WR,,ACT,Lil'Jordan Humphrey,Lil'Jordan,Humphrey,1998-04-19,76,225,Texas,00-0035406,4039057,b7f930af-ddd2-4a48-9617-96bda81b0334,32494,13565,42247,HumpLi01,20816,5938,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/otxrvkflhixz9akhmfqq",HUM534685,48541,32004855-4d53-4685-a0a5-54fdf221bf83,2019.0,2019.0,
2026,BAL,LS,LS,46.0,ACT,Nick Moore,Nicholas,Moore,1992-12-09,74,260,Georgia,00-0035408,,,,,,,,,6.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gxej703nnul1cl94qn04",MOO421259,48543,32004d4f-4f42-1259-aced-710282ca84f2,2020.0,2020.0,
2026,WAS,DL,DT,79.0,ACT,Shy Tuttle,Shyheim,Tuttle,1995-10-20,75,300,Tennessee,00-0035409,3886601,c8fb3887-c2bb-4038-af6f-f9b81aeee0ac,32497,14286,37279,TuttSh00,21422,6627,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dbtt4xlpqoytpgiswgal",TUT703400,48544,32005455-5470-3400-6d15-44afb84d58b9,2019.0,2019.0,
2026,SF,LB,LB,51.0,ACT,Luke Gifford,Luke,Gifford,1995-08-28,75,242,Nebraska,00-0035413,3116097,bc8260d5-231f-4337-9979-7c1c40bc6cd0,32205,14068,50675,GiffLu00,21449,6612,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zuskjpnniq2xwnao6tuk",GIF311467,48555,32004749-4631-1467-4b35-08a11fc9d22a,2019.0,2019.0,
2026,DET,WR,WR,8.0,ACT,Greg Dortch,Greg,Dortch,1998-05-29,67,175,Wake Forest,00-0035500,4037235,4484c7d1-025a-4f26-8e9b-48503afb0c68,32523,13469,42237,DortGr01,21071,5970,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jt4lbkjxkkrw3f644sft",DOR793727,48646,3200444f-5279-3727-2597-c2d9a516585a,2019.0,2019.0,
