snapshot_week,snapshot_timestamp,season,team,live_market_score,live_rank,current_gini_score,performance_score,roster_score,projected_wins,projected_wins_low,projected_wins_high,most_likely_quadrant,highest_quadrant_probability,q1_probability,q2_probability,q3_probability,q4_probability,snapshot_window
2026-Offseason-2026-06-09,2026-06-10T08:18:57.739994-04:00,2026,LA,98.10249198538456,1,121.6401845473727,104.31826902380016,83.65660213950115,10.9485799043442,8,13,Q4 - Super Bowl Contenders,0.8066807705612218,0.0100826082878297,0.1077573505038774,0.0754792706470711,0.8066807705612218,2026-06-09T23:59:00-04:00
2026-Offseason-2026-06-09,2026-06-10T08:18:57.739994-04:00,2026,SEA,97.01676561736116,2,121.2319320501729,103.95382058052192,84.67584290644493,10.866498148028755,8,13,Q3 - Playoff Contenders,0.3651235186370761,0.1348764813629238,0.1348764813629238,0.3651235186370761,0.3651235186370761,2026-06-09T23:59:00-04:00
2026-Offseason-2026-06-09,2026-06-10T08:18:57.739994-04:00,2026,BUF,91.86588467347782,3,112.81513044856833,96.44011212282348,84.34704500535616,9.99430246517067,8,12,Q4 - Super Bowl Contenders,0.5224542095785557,0.0558954621689257,0.3342935014535675,0.087356826798951,0.5224542095785557,2026-06-09T23:59:00-04:00
2026-Offseason-2026-06-09,2026-06-10T08:18:57.739994-04:00,2026,HOU,91.69837731787892,4,112.97972637598858,96.58704748740716,83.73001851096443,9.10738661047882,7,12,Q4 - Super Bowl Contenders,0.5738324414023795,0.0553122632605201,0.2368420566763035,0.1340132386607967,0.5738324414023795,2026-06-09T23:59:00-04:00
2026-Offseason-2026-06-09,2026-06-10T08:18:57.739994-04:00,2026,NE,91.14369501141032,5,112.97646871688808,96.5841393636454,85.3211108202518,9.4150069170716,7,12,Q2 - Middle Tier,0.3509642598885381,0.1878576311070491,0.3509642598885381,0.1607875042268967,0.3003906047775161,2026-06-09T23:59:00-04:00
2026-Offseason-2026-06-09,2026-06-10T08:18:57.739994-04:00,2026,JAX,89.72215337833406,6,111.41324563800968,95.18864461100696,84.21513064575367,9.601773277111784,7,12,Q2 - Middle Tier,0.4725700464169919,0.2529485181204446,0.4725700464169919,0.0956966172135011,0.1787848182490622,2026-06-09T23:59:00-04:00
2026-Offseason-2026-06-09,2026-06-10T08:18:57.739994-04:00,2026,DEN,88.0911544757984,7,108.2594753572594,92.3732627648204,84.75414271374079,9.118816873913245,7,12,Q3 - Playoff Contenders,0.6443220554627448,0.2798197645160116,0.0229690049852364,0.6443220554627448,0.052889175036007,2026-06-09T23:59:00-04:00
2026-Offseason-2026-06-09,2026-06-10T08:18:57.739994-04:00,2026,DET,87.46310733880597,8,106.31104284858924,90.63389019640218,85.19543771995698,9.28501002198594,7,12,Q3 - Playoff Contenders,0.7023212493577192,0.1647145104444515,0.0252597882880874,0.7023212493577192,0.1077044519097417,2026-06-09T23:59:00-04:00
2026-Offseason-2026-06-09,2026-06-10T08:18:57.739994-04:00,2026,PHI,86.7573330298647,9,105.853284416661,90.22524763069096,84.02348248582177,8.380211573094954,6,11,Q4 - Super Bowl Contenders,0.3837189788637873,0.1432551665574667,0.2676358858022669,0.205389968776479,0.3837189788637873,2026-06-09T23:59:00-04:00
2026-Offseason-2026-06-09,2026-06-10T08:18:57.739994-04:00,2026,GB,85.58874763382367,10,106.41019207245697,90.72240105803483,83.15071444847975,9.043982090320217,7,12,Q1 - Non-Contenders,0.6739467757277202,0.6739467757277202,0.1033530854469709,0.1930889840744505,0.0296111547508582,2026-06-09T23:59:00-04:00
2026-Offseason-2026-06-09,2026-06-10T08:18:57.739994-04:00,2026,IND,84.92689426974324,11,105.79376389337864,90.172113449756,84.52971039351954,9.328927787279005,7,12,Q1 - Non-Contenders,0.9029074715317804,0.9029074715317804,0.0212343484469761,0.0741151585581941,0.0017430214630494,2026-06-09T23:59:00-04:00
2026-Offseason-2026-06-09,2026-06-10T08:18:57.739994-04:00,2026,LAC,84.38489929340487,12,103.72679453560148,88.32692261831559,82.83806327127236,8.005586871283061,6,10,Q3 - Playoff Contenders,0.5476534219695107,0.4102588501148705,0.0180255158659125,0.5476534219695107,0.0240622120497063,2026-06-09T23:59:00-04:00
2026-Offseason-2026-06-09,2026-06-10T08:18:57.739994-04:00,2026,BAL,83.6993226729986,13,102.09881459343136,86.87361918555852,84.38570516565031,8.87876624780977,6,11,Q1 - Non-Contenders,0.5082592684541488,0.5082592684541488,0.0063980399673362,0.4793090806926654,0.0060336108858495,2026-06-09T23:59:00-04:00
2026-Offseason-2026-06-09,2026-06-10T08:18:57.739994-04:00,2026,KC,83.69102982221372,14,104.4060018481202,88.93325338030357,84.31580231449655,8.935946163397473,6,11,Q1 - Non-Contenders,0.9961115038573138,0.9961115038573138,0.0002948935612659,0.0035925390291729,1.0635522471102318e-06,2026-06-09T23:59:00-04:00
2026-Offseason-2026-06-09,2026-06-10T08:18:57.739994-04:00,2026,CHI,83.08034596831483,15,102.7283234489908,87.43558395983946,85.53073652959318,8.053801807860477,6,11,Q1 - Non-Contenders,0.7593230611110748,0.7593230611110748,0.0333623269347598,0.1985892109733063,0.008725400980859,2026-06-09T23:59:00-04:00
2026-Offseason-2026-06-09,2026-06-10T08:18:57.739994-04:00,2026,SF,82.93186871998121,16,100.62278227294796,85.55595993027347,85.83051610478293,9.128423398082392,7,12,Q1 - Non-Contenders,0.5657543354194993,0.5657543354194993,0.0133052666773311,0.411268294670475,0.0096721032326944,2026-06-09T23:59:00-04:00
2026-Offseason-2026-06-09,2026-06-10T08:18:57.739994-04:00,2026,PIT,82.40766357778105,17,100.60666387721976,85.54157098159202,83.7806745132254,7.881006873633892,5,10,Q1 - Non-Contenders,0.4792904416716282,0.4792904416716282,0.0393425552450634,0.4448513783071283,0.0365156247761801,2026-06-09T23:59:00-04:00
2026-Offseason-2026-06-09,2026-06-10T08:18:57.739994-04:00,2026,MIN,82.14551971772168,18,100.60225514487124,85.53763529068438,83.1444975876105,8.394909526555532,6,11,Q1 - Non-Contenders,0.6328460554354001,0.6328460554354001,0.0001002816245385,0.3669955083454974,5.815459456395625e-05,2026-06-09T23:59:00-04:00
2026-Offseason-2026-06-09,2026-06-10T08:18:57.739994-04:00,2026,TB,81.5241715227115,19,101.4433588468914,86.28849153024045,82.81459224429751,8.12827532615744,6,11,Q1 - Non-Contenders,0.9648766258770346,0.9648766258770346,0.0226917232697796,0.0121460042129398,0.0002856466402459,2026-06-09T23:59:00-04:00
2026-Offseason-2026-06-09,2026-06-10T08:18:57.739994-04:00,2026,ATL,79.88425987513196,20,97.3190905604236,82.60674269349195,85.76252831651772,7.476916390076873,5,10,Q1 - Non-Contenders,0.708193661202,0.708193661202,0.0025541451516511,0.2882127362165799,0.0010394574297689,2026-06-09T23:59:00-04:00
2026-Offseason-2026-06-09,2026-06-10T08:18:57.739994-04:00,2026,NO,78.96279125602055,21,96.61504440135305,81.978238205634,83.63825218932155,7.371641371961764,5,10,Q1 - Non-Contenders,0.7995881726330061,0.7995881726330061,0.0002367138647237,0.2001158702534808,5.924324878928443e-05,2026-06-09T23:59:00-04:00
2026-Offseason-2026-06-09,2026-06-10T08:18:57.739994-04:00,2026,NYG,77.29858011641674,22,93.23109524198802,78.95737486316251,85.85842457226711,7.455012417783964,5,10,Q1 - Non-Contenders,0.7851468405271527,0.7851468405271527,0.0001244154087603,0.2146947232537448,3.402081034214789e-05,2026-06-09T23:59:00-04:00
2026-Offseason-2026-06-09,2026-06-10T08:18:57.739994-04:00,2026,CAR,77.12300320684002,23,93.86370021671245,79.52210355393537,83.19254388608267,7.398471116474513,5,10,Q1 - Non-Contenders,0.8748190813311473,0.8748190813311473,0.0001386249908642,0.1250224824497502,1.9811228238248173e-05,2026-06-09T23:59:00-04:00
2026-Offseason-2026-06-09,2026-06-10T08:18:57.739994-04:00,2026,CIN,76.83692805023529,24,92.70147698986436,78.4845827826679,84.23865581897647,7.57793252973543,5,10,Q1 - Non-Contenders,0.8017837008623722,0.8017837008623722,0.0001270517076948,0.1980578629185252,3.138451140766332e-05,2026-06-09T23:59:00-04:00
2026-Offseason-2026-06-09,2026-06-10T08:18:57.739994-04:00,2026,DAL,76.76069375143749,25,92.82953797397874,78.59890327458231,84.90037747714284,8.073839293954704,6,11,Q1 - Non-Contenders,0.9569234853066472,0.9569234853066472,0.0009887867777338,0.0420442836565978,4.3444259020993984e-05,2026-06-09T23:59:00-04:00
2026-Offseason-2026-06-09,2026-06-10T08:18:57.739994-04:00,2026,WAS,74.14296671184054,26,89.10260847429441,75.27186017335423,83.26472474399517,7.670746131229452,5,10,Q1 - Non-Contenders,0.9979151343821252,0.9979151343821252,0.0001581309545472,0.0019264293987722,3.0526455527138345e-07,2026-06-09T23:59:00-04:00
2026-Offseason-2026-06-09,2026-06-10T08:18:57.739994-04:00,2026,CLE,73.53942847165997,27,87.19033256330185,73.56476472712932,82.48248418800651,6.482268478559266,4,9,Q1 - Non-Contenders,0.6020332052018391,0.6020332052018391,9.53989794599664e-05,0.3978083585790585,6.303723964255954e-05,2026-06-09T23:59:00-04:00
2026-Offseason-2026-06-09,2026-06-10T08:18:57.739994-04:00,2026,ARI,73.51927710042717,28,90.12801770083874,76.18724660430198,75.0,6.751469508017443,4,9,Q1 - Non-Contenders,0.993149773246608,0.993149773246608,0.000157375829107,0.0066917905342893,1.0603899954605384e-06,2026-06-09T23:59:00-04:00
2026-Offseason-2026-06-09,2026-06-10T08:18:57.739994-04:00,2026,MIA,73.02784310805612,29,87.9149647193088,74.2116464070149,83.55745195603812,6.644038955794738,4,9,Q1 - Non-Contenders,0.9986721173458504,0.9986721173458504,0.0002956516173949,0.0010319255406367,3.054961181165673e-07,2026-06-09T23:59:00-04:00
2026-Offseason-2026-06-09,2026-06-10T08:18:57.739994-04:00,2026,LV,69.70034708121048,30,82.31575422675103,69.21321146394284,82.05208023256823,5.970446238670998,3,8,Q1 - Non-Contenders,0.866898389934561,0.866898389934561,0.0001373698676097,0.1329431738463364,2.106635149278416e-05,2026-06-09T23:59:00-04:00
2026-Offseason-2026-06-09,2026-06-10T08:18:57.739994-04:00,2026,TEN,68.24498777891655,31,79.66257951181201,66.84471304387927,84.14496910886635,6.384869500882842,4,9,Q1 - Non-Contenders,0.9768678343184852,0.9768678343184852,0.000154795771489,0.0229737294624121,3.640447613464605e-06,2026-06-09T23:59:00-04:00
2026-Offseason-2026-06-09,2026-06-10T08:18:57.739994-04:00,2026,NYJ,65.0465075652492,32,75.20635648595325,62.86662704118648,79.79297471192282,6.124798780508142,4,9,Q1 - Non-Contenders,0.9992888727241312,0.9992888727241312,0.0001583486389452,0.0005526910567663,8.758015723482304e-08,2026-06-09T23:59:00-04:00
2026-Week-01,2026-09-15T10:05:29-04:00,2026,JAX,95.83908365734138,1,107.78200136331886,106.76919198077933,85.7528548738552,9.15588164077512,7,12,Q1 - Non-Contenders,0.8540381034336483,0.8540381034336483,0.0701037165451081,0.0701037165451081,0.0057544634761353,2026-09-15T10:05:29-04:00
2026-Week-01,2026-09-15T10:05:29-04:00,2026,SF,92.04977915033564,2,105.8248615182122,101.29433390350071,85.08939488852306,8.783466588761208,6,11,Q1 - Non-Contenders,0.8540381034336483,0.8540381034336483,0.0701037165451081,0.0701037165451081,0.0057544634761353,2026-09-15T10:05:29-04:00
2026-Week-01,2026-09-15T10:05:29-04:00,2026,CHI,89.53179940727094,3,104.77153565599464,98.34778431523966,83.63163219982584,7.747721773957217,5,10,Q1 - Non-Contenders,0.8540381034336483,0.8540381034336483,0.0701037165451081,0.0701037165451081,0.0057544634761353,2026-09-15T10:05:29-04:00
2026-Week-01,2026-09-15T10:05:29-04:00,2026,KC,88.59926031935146,4,103.97610486137395,96.12266446918804,85.30837921898325,8.53224709018012,6,11,Q1 - Non-Contenders,0.8540381034336483,0.8540381034336483,0.0701037165451081,0.0701037165451081,0.0057544634761353,2026-09-15T10:05:29-04:00
2026-Week-01,2026-09-15T10:05:29-04:00,2026,ARI,87.37844367253587,5,103.89460241352732,95.89467139244049,83.70910068351652,6.463475625178608,4,9,Q1 - Non-Contenders,0.8540381034336483,0.8540381034336483,0.0701037165451081,0.0701037165451081,0.0057544634761353,2026-09-15T10:05:29-04:00
2026-Week-01,2026-09-15T10:05:29-04:00,2026,MIN,87.3230098398426,6,103.48822062707865,94.75786831137287,83.94695580199675,7.958801650324621,5,10,Q1 - Non-Contenders,0.8540381034336483,0.8540381034336483,0.0701037165451081,0.0701037165451081,0.0057544634761353,2026-09-15T10:05:29-04:00
2026-Week-01,2026-09-15T10:05:29-04:00,2026,BAL,86.62315530255633,7,102.86693857578187,93.01990816237544,86.20038081114036,8.42228298325944,6,11,Q1 - Non-Contenders,0.8540381034336483,0.8540381034336483,0.0701037165451081,0.0701037165451081,0.0057544634761353,2026-09-15T10:05:29-04:00
2026-Week-01,2026-09-15T10:05:29-04:00,2026,LV,86.06006480301254,8,103.3593491798008,94.39736628295432,83.60442827373572,5.704905461785644,3,8,Q1 - Non-Contenders,0.8540381034336483,0.8540381034336483,0.0701037165451081,0.0701037165451081,0.0057544634761353,2026-09-15T10:05:29-04:00
2026-Week-01,2026-09-15T10:05:29-04:00,2026,NYG,85.44597406631412,9,102.50444023752198,92.00586363194274,85.9294497469842,7.309442163823349,5,10,Q1 - Non-Contenders,0.8540381034336483,0.8540381034336483,0.0701037165451081,0.0701037165451081,0.0057544634761353,2026-09-15T10:05:29-04:00
2026-Week-01,2026-09-15T10:05:29-04:00,2026,CIN,84.87023319735982,10,102.20556076728012,91.1697850625561,85.25420243442397,7.389308010603564,5,10,Q1 - Non-Contenders,0.8540381034336483,0.8540381034336483,0.0701037165451081,0.0701037165451081,0.0057544634761353,2026-09-15T10:05:29-04:00
2026-Week-01,2026-09-15T10:05:29-04:00,2026,DET,83.63231879435776,11,101.08290877677004,88.02930415436526,85.97803406504497,9.04627539892599,7,12,Q1 - Non-Contenders,0.8540381034336483,0.8540381034336483,0.0701037165451081,0.0701037165451081,0.0057544634761353,2026-09-15T10:05:29-04:00
2026-Week-01,2026-09-15T10:05:29-04:00,2026,SEA,83.36402813842327,12,100.62668744338724,86.75308106875252,85.59602125458744,10.405041495314247,8,13,Q1 - Non-Contenders,0.8540381034336483,0.8540381034336483,0.0701037165451081,0.0701037165451081,0.0057544634761353,2026-09-15T10:05:29-04:00
2026-Week-01,2026-09-15T10:05:29-04:00,2026,BUF,83.05839761572871,13,100.59398020631136,86.661586594539,87.29391297862213,9.63929235224253,7,12,Q1 - Non-Contenders,0.9029074715317804,0.9029074715317804,0.0212343484469761,0.0741151585581941,0.0017430214630494,2026-09-15T10:05:29-04:00
2026-Week-01,2026-09-15T10:05:29-04:00,2026,NYJ,82.91104402736562,14,101.7785677314287,89.97532454553286,82.39892420848099,5.4685916551798766,3,8,Q1 - Non-Contenders,0.8852467905040459,0.8852467905040459,0.0388950294747107,0.0726654815803354,0.0031926984409081,2026-09-15T10:05:29-04:00
2026-Week-01,2026-09-15T10:05:29-04:00,2026,PIT,82.7058762128318,15,100.9372499177073,87.6218414055685,86.01374514287282,7.538572819720013,5,10,Q1 - Non-Contenders,0.8540381034336483,0.8540381034336483,0.0701037165451081,0.0701037165451081,0.0057544634761353,2026-09-15T10:05:29-04:00
2026-Week-01,2026-09-15T10:05:29-04:00,2026,WAS,82.52342251097136,16,101.03567085041232,87.89716186350132,85.02026473558325,7.1569396126462825,5,10,Q1 - Non-Contenders,0.912653211533953,0.912653211533953,0.0114886084448036,0.0749151376128613,0.0009430424083822,2026-09-15T10:05:29-04:00
2026-Week-01,2026-09-15T10:05:29-04:00,2026,NE,80.3632576481638,17,99.37331255661276,83.24691893124748,85.14768798409033,9.124137074430989,7,12,Q1 - Non-Contenders,0.9239954024428844,0.9239954024428844,0.0001464175358719,0.0758461613380129,1.2018683230564597e-05,2026-09-15T10:05:29-04:00
2026-Week-01,2026-09-15T10:05:29-04:00,2026,HOU,80.25319173774464,18,99.40601979368864,83.338413405461,86.6029437071244,8.409994521585254,6,11,Q1 - Non-Contenders,0.9239954024428844,0.9239954024428844,0.0001464175358719,0.0758461613380129,1.2018683230564597e-05,2026-09-15T10:05:29-04:00
2026-Week-01,2026-09-15T10:05:29-04:00,2026,PHI,79.19390126299953,19,98.96432914958768,82.10283813649868,85.63309437187225,8.008087024135238,6,10,Q1 - Non-Contenders,0.912653211533953,0.912653211533953,0.0114886084448036,0.0749151376128613,0.0009430424083822,2026-09-15T10:05:29-04:00
2026-Week-01,2026-09-15T10:05:29-04:00,2026,NO,78.35672121432769,20,98.91709122322996,81.97069584563474,82.8581248275707,6.975257486016366,5,9,Q1 - Non-Contenders,0.9239954024428844,0.9239954024428844,0.0001464175358719,0.0758461613380129,1.2018683230564597e-05,2026-09-15T10:05:29-04:00
2026-Week-01,2026-09-15T10:05:29-04:00,2026,ATL,78.2379882840308,21,99.0627500822927,82.3781585944315,79.15989111342289,6.932565001809625,4,9,Q1 - Non-Contenders,0.9208208215488826,0.9208208215488826,0.0033209984298739,0.0755855758696973,0.0002726041515461,2026-09-15T10:05:29-04:00
2026-Week-01,2026-09-15T10:05:29-04:00,2026,TEN,76.8305456822633,22,98.2214322685713,80.02467545446714,84.81394804426799,5.898647226916555,3,8,Q1 - Non-Contenders,0.912653211533953,0.912653211533953,0.0114886084448036,0.0749151376128613,0.0009430424083822,2026-09-15T10:05:29-04:00
2026-Week-01,2026-09-15T10:05:29-04:00,2026,TB,76.69172798058882,23,97.79443923271988,78.8302149374439,83.84963413966385,7.603505916868322,5,10,Q1 - Non-Contenders,0.9239954024428844,0.9239954024428844,0.0001464175358719,0.0758461613380129,1.2018683230564597e-05,2026-09-15T10:05:29-04:00
2026-Week-01,2026-09-15T10:05:29-04:00,2026,DAL,76.46000016417568,24,97.49555976247802,77.99413636805726,86.0591543102284,7.80333305365637,5,10,Q1 - Non-Contenders,0.922361243900373,0.922361243900373,0.0017805760783836,0.0757120214362997,0.0001461585849438,2026-09-15T10:05:29-04:00
2026-Week-01,2026-09-15T10:05:29-04:00,2026,IND,76.23649336875675,25,97.13306142421813,76.98009183762457,85.17191693693874,8.956675562777713,6,11,Q1 - Non-Contenders,0.912653211533953,0.912653211533953,0.0114886084448036,0.0749151376128613,0.0009430424083822,2026-09-15T10:05:29-04:00
2026-Week-01,2026-09-15T10:05:29-04:00,2026,GB,74.82775522206909,26,96.51177937292135,75.24213168862713,84.07088130292705,8.61347387117344,6,11,Q1 - Non-Contenders,0.9236309741231844,0.9236309741231844,0.0005108458555719,0.0758162472398919,4.193278135164804e-05,2026-09-15T10:05:29-04:00
2026-Week-01,2026-09-15T10:05:29-04:00,2026,DEN,74.22616330533552,27,96.02389513862605,73.87733553081195,86.16577631919978,8.765262809761603,6,11,Q1 - Non-Contenders,0.9179566765447412,0.9179566765447412,0.0061851434340151,0.0753504725309738,0.0005077074902697,2026-09-15T10:05:29-04:00
2026-Week-01,2026-09-15T10:05:29-04:00,2026,MIA,73.93554667354965,28,96.6406508201992,75.60263371704568,81.43082395532349,6.637848319141232,4,9,Q1 - Non-Contenders,0.9179566765447412,0.9179566765447412,0.0061851434340151,0.0753504725309738,0.0005077074902697,2026-09-15T10:05:29-04:00
2026-Week-01,2026-09-15T10:05:29-04:00,2026,LAC,73.4756653287858,29,96.10539758647268,74.10532860755951,82.08344119953946,7.67497302134929,5,10,Q1 - Non-Contenders,0.9238683136332388,0.9238683136332388,0.0002735063455176,0.0758357292532481,2.2450767995442605e-05,2026-09-15T10:05:29-04:00
2026-Week-01,2026-09-15T10:05:29-04:00,2026,LA,71.70801010697991,30,94.1751384817878,68.70566609649929,87.16264390660011,10.471644725873766,8,13,Q1 - Non-Contenders,0.9236309741231844,0.9236309741231844,0.0005108458555719,0.0758162472398919,4.193278135164804e-05,2026-09-15T10:05:29-04:00
2026-Week-01,2026-09-15T10:05:29-04:00,2026,CAR,71.66267003685384,31,95.22846434400536,71.65221568476034,82.20425890852191,7.146924196171113,5,10,Q1 - Non-Contenders,0.922361243900373,0.922361243900373,0.0017805760783836,0.0757120214362997,0.0001461585849438,2026-09-15T10:05:29-04:00
2026-Week-01,2026-09-15T10:05:29-04:00,2026,CLE,65.8932242396335,32,92.21799863668114,63.23080801922068,84.17794424779412,6.0356066723756125,4,8,Q1 - Non-Contenders,0.9239954024428844,0.9239954024428844,0.0001464175358719,0.0758461613380129,1.2018683230564597e-05,2026-09-15T10:05:29-04:00
2026-Week-02,2026-09-23T17:03:40.210559-04:00,2026,SF,97.09422755132331,1,122.63802420914097,109.10357753116728,85.00499026540189,8.731062400812037,6,11,Q1 - Non-Contenders,0.8540381034336483,0.8540381034336483,0.0701037165451081,0.0701037165451081,0.0057544634761353,2026-09-23T17:03:40.210559-04:00
2026-Week-02,2026-09-23T17:03:40.210559-04:00,2026,SEA,93.7075844431416,2,116.81847647725994,102.90728059925203,84.27694899545402,10.348904856476732,8,13,Q1 - Non-Contenders,0.8540381034336483,0.8540381034336483,0.0701037165451081,0.0701037165451081,0.0057544634761353,2026-09-23T17:03:40.210559-04:00
2026-Week-02,2026-09-23T17:03:40.210559-04:00,2026,LA,89.61029733588694,3,110.59631423871504,96.28230447312396,86.27079136409651,10.483658839237766,8,13,Q1 - Non-Contenders,0.8852467905040459,0.8852467905040459,0.0388950294747107,0.0726654815803354,0.0031926984409081,2026-09-23T17:03:40.210559-04:00
2026-Week-02,2026-09-23T17:03:40.210559-04:00,2026,MIN,89.24956936147898,4,112.25001441924238,98.04306283906612,82.149047942666,7.8930090766806735,5,10,Q1 - Non-Contenders,0.8540381034336483,0.8540381034336483,0.0701037165451081,0.0701037165451081,0.0057544634761353,2026-09-23T17:03:40.210559-04:00
2026-Week-02,2026-09-23T17:03:40.210559-04:00,2026,CHI,89.21509318500482,5,112.04433841640372,97.82407166585584,83.93244709828672,7.733272929928349,5,10,Q1 - Non-Contenders,0.8540381034336483,0.8540381034336483,0.0701037165451081,0.0701037165451081,0.0057544634761353,2026-09-23T17:03:40.210559-04:00
2026-Week-02,2026-09-23T17:03:40.210559-04:00,2026,NE,88.73991214197272,6,110.38140934918236,96.05348694828952,84.33406035949494,9.173825043729437,7,12,Q1 - Non-Contenders,0.8540381034336483,0.8540381034336483,0.0701037165451081,0.0701037165451081,0.0057544634761353,2026-09-23T17:03:40.210559-04:00
2026-Week-02,2026-09-23T17:03:40.210559-04:00,2026,BAL,87.49643603751515,7,108.95588577637244,94.53567701742745,85.16713544699589,8.402688818595557,6,11,Q1 - Non-Contenders,0.8540381034336483,0.8540381034336483,0.0701037165451081,0.0701037165451081,0.0057544634761353,2026-09-23T17:03:40.210559-04:00
2026-Week-02,2026-09-23T17:03:40.210559-04:00,2026,KC,86.11298956326353,8,106.9383781949263,92.38755887956144,84.51131607397087,8.580423257966785,6,11,Q1 - Non-Contenders,0.8540381034336483,0.8540381034336483,0.0701037165451081,0.0701037165451081,0.0057544634761353,2026-09-23T17:03:40.210559-04:00
2026-Week-02,2026-09-23T17:03:40.210559-04:00,2026,JAX,85.46044572143069,9,105.50587492800535,90.86231739917037,85.31406028958928,9.166557642048335,7,12,Q1 - Non-Contenders,0.8540381034336483,0.8540381034336483,0.0701037165451081,0.0701037165451081,0.0057544634761353,2026-09-23T17:03:40.210559-04:00
2026-Week-02,2026-09-23T17:03:40.210559-04:00,2026,BUF,84.77913004280208,10,103.95703815181712,89.21321114444245,87.01997877931396,9.665250461451732,7,12,Q1 - Non-Contenders,0.8540381034336483,0.8540381034336483,0.0701037165451081,0.0701037165451081,0.0057544634761353,2026-09-23T17:03:40.210559-04:00
2026-Week-02,2026-09-23T17:03:40.210559-04:00,2026,DEN,82.33701709204279,11,101.29536228766194,86.37922219020344,86.08166243183229,8.730268303917306,6,11,Q1 - Non-Contenders,0.912653211533953,0.912653211533953,0.0114886084448036,0.0749151376128613,0.0009430424083822,2026-09-23T17:03:40.210559-04:00
2026-Week-02,2026-09-23T17:03:40.210559-04:00,2026,NO,81.62386138815947,12,101.8588217102142,86.9791591702015,82.90811892389875,6.988986830705162,5,9,Q1 - Non-Contenders,0.9236309741231844,0.9236309741231844,0.0005108458555719,0.0758162472398919,4.193278135164804e-05,2026-09-23T17:03:40.210559-04:00
2026-Week-02,2026-09-23T17:03:40.210559-04:00,2026,HOU,81.49430301657442,13,100.5162358151253,85.54965618374123,84.29907082248543,8.487493580784692,6,11,Q1 - Non-Contenders,0.9239954024428844,0.9239954024428844,0.0001464175358719,0.0758461613380129,1.2018683230564597e-05,2026-09-23T17:03:40.210559-04:00
2026-Week-02,2026-09-23T17:03:40.210559-04:00,2026,NYJ,81.35327262885932,14,102.43792921239286,87.59575726412913,81.38550232806352,5.5601703691265305,3,8,Q1 - Non-Contenders,0.8540381034336483,0.8540381034336483,0.0701037165451081,0.0701037165451081,0.0057544634761353,2026-09-23T17:03:40.210559-04:00
2026-Week-02,2026-09-23T17:03:40.210559-04:00,2026,CAR,81.01085522624109,15,100.7976091854511,85.84924526378626,82.25864883250358,7.15930539602396,5,10,Q1 - Non-Contenders,0.8540381034336483,0.8540381034336483,0.0701037165451081,0.0701037165451081,0.0057544634761353,2026-09-23T17:03:40.210559-04:00
2026-Week-02,2026-09-23T17:03:40.210559-04:00,2026,CIN,80.87296378547005,16,100.4918478152117,85.52368933958041,83.26120090498543,7.341130621131679,5,10,Q1 - Non-Contenders,0.9208208215488826,0.9208208215488826,0.0033209984298739,0.0755855758696973,0.0002726041515461,2026-09-23T17:03:40.210559-04:00
2026-Week-02,2026-09-23T17:03:40.210559-04:00,2026,LV,80.39903370413695,17,100.83684598837324,85.89102220123327,83.50728735004726,5.68008770460699,3,8,Q1 - Non-Contenders,0.9236309741231844,0.9236309741231844,0.0005108458555719,0.0758162472398919,4.193278135164804e-05,2026-09-23T17:03:40.210559-04:00
2026-Week-02,2026-09-23T17:03:40.210559-04:00,2026,DET,79.77438277632103,18,97.62105611651396,82.46704669064059,84.52645371887576,9.06767653201678,7,12,Q1 - Non-Contenders,0.9208208215488826,0.9208208215488826,0.0033209984298739,0.0755855758696973,0.0002726041515461,2026-09-23T17:03:40.210559-04:00
2026-Week-02,2026-09-23T17:03:40.210559-04:00,2026,IND,79.6746068794121,19,97.49107200847016,82.32864759727853,84.86170808173016,8.980937208509696,7,11,Q1 - Non-Contenders,0.9239954024428844,0.9239954024428844,0.0001464175358719,0.0758461613380129,1.2018683230564597e-05,2026-09-23T17:03:40.210559-04:00
2026-Week-02,2026-09-23T17:03:40.210559-04:00,2026,GB,78.70950079927565,20,96.5422263052846,81.31837497982046,83.20131256057921,8.657727590826163,6,11,Q1 - Non-Contenders,0.9238683136332388,0.9238683136332388,0.0002735063455176,0.0758357292532481,2.2450767995442605e-05,2026-09-23T17:03:40.210559-04:00
2026-Week-02,2026-09-23T17:03:40.210559-04:00,2026,TEN,77.83350306259781,21,96.80594671048858,81.5991682670199,84.55332438660363,5.952435074540363,3,8,Q1 - Non-Contenders,0.9239954024428844,0.9239954024428844,0.0001464175358719,0.0758461613380129,1.2018683230564597e-05,2026-09-23T17:03:40.210559-04:00
2026-Week-02,2026-09-23T17:03:40.210559-04:00,2026,ARI,77.09748172390978,22,95.60585810365744,80.32138763953277,83.05175392264636,6.501151803598295,4,9,Q1 - Non-Contenders,0.922361243900373,0.922361243900373,0.0017805760783836,0.0757120214362997,0.0001461585849438,2026-09-23T17:03:40.210559-04:00
2026-Week-02,2026-09-23T17:03:40.210559-04:00,2026,PHI,76.72813796244476,23,93.83285785900816,78.43360589387908,85.02253663669077,8.004514633934516,6,10,Q1 - Non-Contenders,0.9239954024428844,0.9239954024428844,0.0001464175358719,0.0758461613380129,1.2018683230564597e-05,2026-09-23T17:03:40.210559-04:00
