season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club
2026,BUF,DB,DB,,UFA,Darnell Savage,Darnell,Savage,1997-07-30,71,198,Maryland,00-0034968,3915419.0,e1b066fb-d077-42a3-9f5d-4ed560c9d777,31853.0,13810.0,34247.0,SavaDa00,21107.0,6210.0,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oahujzgwcvkeyc9qpqrb",SAV426683,47804.0,32005341-5642-6683-d1ee-77f79bcf3445,2019.0,2019.0,GB
2026,MIA,RB,RB,8.0,UFA,Alexander Mattison,Alexander,Mattison,1998-06-19,71,220,Boise State,00-0034972,4048244.0,ae4faec0-509d-4080-b5cb-d1a44d062858,31934.0,13477.0,45817.0,MattAl01,20868.0,5987.0,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mbcaep8diu9yuo3qrtiz",MAT599622,47885.0,32004d41-5459-9622-25bb-238938a4f96b,2019.0,2019.0,MIN
2026,LV,DL,DE,98.0,ACT,Maxx Crosby,Maxx,Crosby,1997-08-22,77,255,Eastern Michigan,00-0034973,3916655.0,3ae55cda-ad32-46c5-bde7-470755f37f3a,31938.0,13459.0,26316.0,CrosMa00,21015.0,5991.0,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eradjc0noknlab2smu1e",CRO371007,47889.0,32004352-4f37-1007-6c0e-db2de3f9d742,2019.0,2019.0,LV
2026,SEA,DB,SAF,20.0,ACT,Julian Love,Julian,Love,1998-03-19,71,195,Notre Dame,00-0034974,4046675.0,a1052a59-114e-4340-8936-bffb17431300,31940.0,13533.0,51081.0,LoveJu00,20864.0,5876.0,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s3fvfslhz6hpmf6fzv2u",LOV133771,47891.0,32004c4f-5613-3771-4f23-34180a3619b8,2019.0,2019.0,NYG
2026,BAL,RB,RB,43.0,ACT,Justice Hill,Justice,Hill,1997-11-14,70,205,Oklahoma State,00-0034975,4038441.0,528e71ec-8fb3-4928-ace5-fc5ffbf26eb3,31945.0,13427.0,45865.0,HillJu00,20802.0,5995.0,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/h6p9crhra8ehxju3ubza",HIL326301,47896.0,32004849-4c32-6301-179f-7d7fb01289c2,2019.0,2019.0,BAL
2026,DEN,OL,G,74.0,ACT,Ben Powers,Ben,Powers,1996-10-29,76,310,Oklahoma; Butler County JC,00-0034978,,,,,,,,,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fajb5zieqq91lh0ymlws",POW583002,47906.0,3200504f-5758-3002-e095-4161e1898346,2019.0,2019.0,BAL
2026,HOU,TE,TE,,ACT,Foster Moreau,Foster,Moreau,1997-05-06,76,250,LSU,00-0034981,3843945.0,9c3a67fd-5c6e-4689-9e08-9ff6d4db6c9a,31969.0,13822.0,47043.0,MoreFo00,20884.0,5985.0,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/esc21tsccagvyy1ctaoc",MOR096402,47920.0,32004d4f-5209-6402-e68b-97ba5fd58ae3,2019.0,2019.0,LV
2026,SF,LB,LB,,ACT,Dre Greenlaw,Keaundre,Greenlaw,1997-05-25,72,230,Arkansas,00-0034982,3916903.0,e6eb9d50-9231-44ff-89eb-7f7b996e042f,31980.0,13804.0,51503.0,GreeDr00,20778.0,6056.0,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/twmm0to7fptnq71n75iz",GRE557396,47931.0,32004752-4555-7396-3986-bf0359ce742c,2019.0,2019.0,SF
2026,HOU,LB,LB,,UFA,E.J. Speed,Elbert,Speed,1995-06-01,76,227,Tarleton State,00-0034987,3071353.0,e653effc-2bdc-4bfe-bf3d-272e783ae4c4,31996.0,13984.0,94351.0,SpeeEJ00,21117.0,6218.0,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lpqe7elzi8tbt8rjzozd",SPE175382,47947.0,32005350-4517-5382-25ac-8c71d29ed7ff,2019.0,2019.0,IND
2026,TB,OL,OT,,ACT,Justin Skule,Justin,Skule,1996-11-23,78,315,Vanderbilt,00-0034989,,,,,,,,,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qhgittdykajfsjsznegg",SKU559740,47966.0,3200534b-5555-9740-62a2-639344521e0a,2019.0,2019.0,SF
2026,PHI,DB,SAF,29.0,ACT,Marcus Epps,Marcus,Epps,1996-01-27,72,198,Wyoming,00-0034993,3139368.0,4dcf9e8a-fc5c-43a2-9b83-4ca295490a9b,32023.0,13985.0,51391.0,EppsMa00,21133.0,6284.0,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/buqwodgcsy5ndrrxtpga",EPP346075,47974.0,32004550-5034-6075-4885-ec1779d064fe,2019.0,2019.0,MIN
2026,ARI,OL,OT,68.0,ACT,Olisaemeka Udoh,Olisaemeka,Udoh,1997-02-14,78,325,Elon,00-0034994,,,,,,,,,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i4odgbpj1mebaq92mpo2",UDO489451,47976.0,32005544-4f48-9451-1839-5671f0b17981,2019.0,2019.0,MIN
2026,MIA,LB,LB,56.0,UFA,Quinton Bell,Quinton,Bell,1996-05-09,76,258,Prairie View A&M,00-0035000,3933407.0,c8d98dc8-ca11-40bc-bd72-7e2f4bd2ba3b,32062.0,13990.0,37468.0,BellQu00,21136.0,6296.0,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zjs3eeybw4lxtljzm8lf",BEL528610,48013.0,32004245-4c52-8610-7855-43ab9e547ed6,2019.0,2019.0,LV
2026,NYG,LB,LB,33.0,UFA,Demetrius Flannigan-Fowles,Demetrius,Flannigan-Fowles,1996-09-04,74,223,Arizona,00-0035020,3931424.0,c5175598-1392-4eaa-ae62-d99811a0c477,32319.0,14074.0,49231.0,FlanDe00,21354.0,6610.0,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/elhj5qgby9zxlasenqjb",FLA635735,48117.0,3200464c-4163-5735-44aa-6b4a6378fe35,2019.0,2019.0,
2026,IND,WR,WR,16.0,ACT,Ashton Dulin,Ashton,Dulin,1997-05-15,74,215,Malone,00-0035021,4061956.0,f374262b-d642-4d05-9584-5955548ee4d1,32292.0,13854.0,91479.0,DuliAs00,21349.0,6427.0,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tfiokr6nyal5c5qgdj1c",DUL521764,48118.0,32004455-4c52-1764-a87e-56f5232faa90,2019.0,2019.0,
2026,SF,DL,DT,90.0,UFA,Kevin Givens,Kevin,Givens,1997-03-01,73,285,Penn State,00-0035026,3929641.0,2a86a6b4-58ef-42f5-aff9-d5d979bea6c7,32321.0,13519.0,28308.0,GiveKe01,20773.0,6005.0,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dpbmpsyvi88lpb4xebly",GIV245959,48123.0,32004749-5624-5959-14bf-449fc8a378ba,2019.0,2019.0,
2026,CHI,TE,TE,88.0,ACT,Stephen Carlson,Stephen,Carlson,1996-12-12,76,248,Princeton,00-0035039,3948283.0,013477a2-0271-4441-a0af-9bc25924a2f6,32273.0,14131.0,94365.0,CarlSt00,21278.0,6451.0,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bemwxcsmifolkdnv1uir",CAR177297,48136.0,32004341-5217-7297-42b4-4e3d5af0a7cc,2019.0,2019.0,
2026,NYG,P,P,12.0,UFA,Jamie Gillan,Jamie,Gillan,1997-07-04,73,207,University of Arkansas at Pine Bluff,00-0035042,3936185.0,bc63567a-81e7-44c9-a85f-8aa9532ab4fd,32277.0,14147.0,63303.0,GillJa00,21279.0,6452.0,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kxwddoiqqghc1kxaajco",GIL360851,48139.0,32004749-4c36-0851-b4c7-2a00f630b4d8,2019.0,2019.0,
2026,IND,WR,WR,2.0,RFA,D.J. Montgomery,D.J.,Montgomery,1996-11-17,73,201,Austin Peay; Holmes County JC,00-0035045,4249030.0,021f2c32-0876-4db3-9605-e829f7d449d7,32283.0,14129.0,55003.0,MontDJ01,21473.0,6453.0,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tpo0g9pqvia4lh2noq33",MON498910,48142.0,32004d4f-4e49-8910-c5aa-67a60778a884,2019.0,2019.0,
2026,DEN,OL,C,,UFA,Sam Mustipher,Sam,Mustipher,1996-08-13,74,332,Notre Dame,00-0035062,,,,,,,,,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qk1zzlke1gkuerfe8kc4",MUS723174,48159.0,32004d55-5372-3174-88ab-feed52067e10,2019.0,2019.0,
2026,TB,QB,QB,,ACT,Jake Browning,Jake,Browning,1996-04-11,74,210,Washington,00-0035100,3886812.0,f2f29019-7306-4b1c-a9d8-e9f802cb06e0,32138.0,13504.0,46401.0,BrowJa08,21046.0,6111.0,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kzyh6yum2w3c6xrkndla",BRO817047,48208.0,32004252-4f81-7047-eee5-b238d06a81e2,2019.0,2019.0,
2026,JAX,OL,OT,,ACT,Patrick Mekari,Patrick,Mekari,1997-08-13,76,305,California,00-0035112,,,,,,,,,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vvvuokcp8hwm8i9j9ctb",MEK415291,48220.0,32004d45-4b41-5291-2d7e-d7bd8b0a3dab,2019.0,2019.0,
2026,GB,LS,LS,42.0,ACT,Matthew Orzech,Matthew,Orzech,1995-04-12,75,245,Azusa Pacific,00-0035118,4422336.0,56b26b71-8f1e-416c-a7e5-62cd67c98f4b,32306.0,14127.0,94369.0,OrzeMa00,21484.0,6461.0,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kfuljmbcfkwx1quqoklv",ORZ415291,48226.0,32004f52-5a41-5291-beb8-ebf419030a18,2019.0,2019.0,
2026,LAC,RB,FB,,ACT,Alec Ingold,Alec,Ingold,1996-07-09,73,232,Wisconsin,00-0035125,3917668.0,7ade135c-0760-4548-b7d9-cf1174e2be33,32344.0,13806.0,34934.0,IngoAl01,20819.0,6109.0,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/comhknenryrjabyifcqe",ING382661,48233.0,3200494e-4738-2661-ba77-8c3544862938,2019.0,2019.0,
2026,LAC,OL,OT,78.0,UFA,Andre James,Andre,James,1997-05-02,76,300,UCLA,00-0035127,,,,,,,,,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cliagitqwyz5snrphj2c",JAM082794,48235.0,32004a41-4d08-2794-4894-c3b88661c1cf,2019.0,2019.0,
2026,GB,DB,DB,25.0,ACT,Keisean Nixon,Keisean,Nixon,1997-06-22,70,200,South Carolina,00-0035133,4259493.0,e94ac14d-0122-4dc8-ad20-b71226cb8cfe,32348.0,13701.0,56167.0,NixoKe00,21239.0,6333.0,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vl34o93l5u7ins8ioebi",NIX676693,48241.0,32004e49-5867-6693-dc76-487b1543e1da,2019.0,2019.0,
2026,BUF,WR,WR,,ACT,Mecole Hardman,Carey,Hardman,1998-03-12,70,187,Georgia,00-0035140,4035004.0,fe6dc768-d576-476c-b150-53b85af2a1d1,31888.0,13532.0,42683.0,HardMe00,20788.0,5917.0,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mswmia17pkencx01nswj",HAR069520,47839.0,32004841-5206-9520-9e70-d5597391d8c0,2019.0,2019.0,KC
2026,NO,DB,CB,0.0,UFA,Ugo Amadi,Ugochukwu,Amadi,1997-05-16,69,201,Oregon,00-0035142,3886834.0,9448aee3-538c-4ff3-8781-bc848b086bfc,31964.0,13839.0,49352.0,AmadUg00,21111.0,6216.0,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xo6ierx4ousz4wxuye0z",AMA296635,47915.0,3200414d-4129-6635-2a3c-32237f770a28,2019.0,2019.0,SEA
2026,ARI,LB,LB,1.0,ACT,Mack Wilson,Lyndell,Wilson,1998-02-14,73,240,Alabama,00-0035144,4040983.0,0790a8d6-5316-4204-91a6-8508ca48973b,31987.0,13609.0,43190.0,WilsMa03,20994.0,6131.0,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zjazfilpr7k2agiwqpxn",WIL747169,47938.0,32005749-4c74-7169-f251-e69c40d45765,2019.0,2019.0,CLE
2026,WAS,OL,G,67.0,ACT,Nick Allegretti,Nick,Allegretti,1996-04-21,76,310,Illinois,00-0035149,,,,,,,,,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vblrphfqfohxa2hycuue",ALL041653,47999.0,3200414c-4c04-1653-c094-bf3297ea6407,2019.0,2019.0,KC
2026,NYJ,DB,DB,17.0,UFA,Kris Boyd,Kris,Boyd,1996-11-12,71,200,Texas,00-0035150,3929845.0,96fdd2ed-d54e-40f5-beb1-40c5b3fd4bfb,32049.0,13797.0,34222.0,BoydKr00,21036.0,5921.0,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/m4mypipricmwh7lfemgo",BOY229979,48000.0,3200424f-5922-9979-6eee-45a0ed047330,2019.0,2019.0,MIN
2026,DET,P,P,3.0,ACT,Jack Fox,John,Fox,1996-09-01,74,218,Rice,00-0035156,3916370.0,7141ec7a-4f3d-44a4-979e-6644ab9e8f7b,32358.0,13715.0,34735.0,FoxxJa01,21376.0,6523.0,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oxbywegffnm7lrwl2map",FOX171605,48258.0,3200464f-5817-1605-5ab7-9f6c29a06ec7,2019.0,2019.0,
2026,HOU,LB,LB,0.0,ACT,Azeez Al-Shaair,Azeez,Al-Shaair,1997-08-04,74,228,Florida Atlantic,00-0035166,3919117.0,e9348fc5-273d-4ac3-9760-462f37c025dc,32318.0,13829.0,49792.0,AlShAz00,21490.0,6485.0,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gtnnl92squxvzhhydeq8",ALS107778,48268.0,3200414c-5310-7778-36da-c32d1386abd2,2019.0,2019.0,
2026,LV,P,P,6.0,ACT,AJ Cole,AJ,Cole,1995-11-27,76,220,N.C. State,00-0035190,3686689.0,36f93677-a95b-4362-ac5f-6722f5c05b6d,32386.0,14171.0,36038.0,ColeAJ01,21516.0,6555.0,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/t6ah2u0wptbb8n22tehr",COL214396,48335.0,3200434f-4c21-4396-afbe-6ef134e5f11e,2019.0,2019.0,
2026,TEN,K,K,6.0,ACT,Joey Slye,Joseph,Slye,1996-04-10,71,213,Virginia Tech,00-0035192,3124084.0,ef4998e0-c9ef-4afe-88ab-d09b48975a08,32384.0,14172.0,39235.0,SlyeJo00,21519.0,6528.0,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xokfs27mtqrbb0y47ahn",SLY207645,48337.0,3200534c-5920-7645-69af-45cd1d703cc2,2019.0,2019.0,
2026,LAC,LB,LB,53.0,ACT,Del'Shawn Phillips,Del'Shawn,Phillips,1996-10-09,74,230,Illinois,00-0035202,4240528.0,a3d59d11-8d6a-4cfa-9c5d-3387d20de7f9,32118.0,14025.0,57868.0,PhilDe00,21306.0,6348.0,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/plnsixu8jpozw1grxuvc",PHI147557,48364.0,32005048-4914-7557-56d1-20c877d35f31,2019.0,2019.0,
2026,ATL,WR,WR,,ACT,Olamide Zaccheaus,Olamide,Zaccheaus,1997-07-23,68,199,Virginia,00-0035208,3917914.0,d8281390-f081-41e5-b55e-75779536fe94,32123.0,13833.0,44920.0,ZaccOl01,21142.0,6271.0,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ucpai2odeunecbe6o1dj",ZAC133180,48374.0,32005a41-4313-3180-ba01-ae8103314fa2,2019.0,2019.0,
2026,DAL,DB,DB,1.0,ACT,P.J. Locke,James,Locke,1997-02-12,71,210,Texas,00-0035227,3929850.0,155980c2-e289-48c4-a047-09c08d0ce7ae,32164.0,14198.0,51189.0,LockPJ00,21373.0,6419.0,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ojoaoxeadc6x0iekj3my",LOC062925,48447.0,32004c4f-4306-2925-c109-fd3c1cd98ca6,2019.0,2019.0,
2026,MIN,QB,QB,,ACT,Kyler Murray,Kyler,Murray,1997-08-07,70,207,Oklahoma; Texas A&M,00-0035228,3917315.0,dd5a6b6e-ffae-45a5-b8e6-718a9251f374,31833.0,13613.0,38334.0,MurrKy00,20889.0,5849.0,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/flezsremqighwuiyu77f",MUR670413,47784.0,32004d55-5267-0413-8d36-a5c3fd781aa0,2019.0,2019.0,ARI
2026,MIN,TE,TE,87.0,ACT,T.J. Hockenson,Thomas,Hockenson,1997-07-03,77,248,Iowa,00-0035229,4036133.0,bd1120b6-38b3-4225-a4b0-20660a149d0d,31840.0,13610.0,40912.0,HockTJ00,20805.0,5844.0,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rs8o65x0u0n9xzde0fd6",HOC422041,47791.0,3200484f-4342-2041-c442-6c874885b155,2019.0,2019.0,DET
2026,BUF,DL,DT,91.0,ACT,Ed Oliver,Edward,Oliver,1997-12-12,73,287,Houston,00-0035230,4039303.0,adabdc56-278f-48b9-a003-1329b7f2f663,31841.0,13653.0,42200.0,OlivEd00,20898.0,5841.0,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wqmheiax6xnk7pvcdzav",OLI290385,47792.0,32004f4c-4929-0385-df1c-0f8e40559b5a,2019.0,2019.0,BUF
2026,CLE,OL,OT,,ACT,Tytus Howard,Tytus,Howard,1996-05-23,77,322,Alabama State,00-0035234,,,,,,,,,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dsxhasekno62of0prulo",HOW432152,47806.0,3200484f-5743-2152-432d-da3c484cb3f8,2019.0,2019.0,HOU
2026,MIN,DB,CB,7.0,ACT,Byron Murphy,Byron,Murphy,1998-01-18,71,190,Washington,00-0035236,4038999.0,c025b513-9431-4097-bc25-9777bf08f846,31865.0,13560.0,44027.0,MurpBy00,20888.0,5864.0,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/secfzfwznyhcgiow4rvq",MUR405853,47816.0,32004d55-5240-5853-e4e5-d4f178b58b0b,2019.0,2019.0,ARI
2026,ATL,OL,OT,,ACT,Jawaan Taylor,Jawaan,Taylor,1997-11-25,77,330,Florida,00-0035237,,,,,,,,,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/honwntzfepzenss8uqhw",TAY349425,47818.0,32005441-5934-9425-ed94-9fc450b432bc,2019.0,2019.0,JAX
2026,CIN,OL,OT,61.0,ACT,Cody Ford,Cody,Ford,1996-12-28,75,345,Oklahoma,00-0035238,,,,,,,,,7.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tvlrnep8pest5wubog4f",FOR076987,47821.0,3200464f-5207-6987-5f02-57664dbea176,2019.0,2019.0,BUF
2026,ARI,DB,CB,23.0,ACT,Sean Murphy-Bunting,Sean,Murphy-Bunting,1997-06-19,72,195,Central Michigan,00-0035239,3932886.0,f84bf885-d6ff-4fc8-8b6e-64bb3bceb17d,31871.0,13648.0,25891.0,BuntSe00,21050.0,6060.0,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ddyearvwzjb4jmunqlei",BUN571021,47822.0,32004255-4e57-1021-66ef-1efc8a34ff51,2019.0,2019.0,TB
2026,NE,LB,LB,48.0,UFA,Jahlani Tavai,Jahlani,Tavai,1996-09-28,74,255,Hawaii,00-0035240,3124587.0,dfb05fbc-7329-4893-8dc1-3d30033e49d0,31875.0,13885.0,51055.0,TavaJa00,20959.0,6179.0,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/srlewkb9utcfby1x0bhh",TAV380238,47826.0,32005441-5638-0238-d6cc-25aa17b18c0d,2019.0,2019.0,DET
2026,NO,OL,C,78.0,ACT,Erik McCoy,Erik,McCoy,1997-08-27,76,303,Texas A&M,00-0035242,,,,,,,,,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/w5kp02xeo5pg9shcddoz",MCC601333,47831.0,32004d43-4360-1333-481d-eca6355623f4,2019.0,2019.0,NO
2026,DAL,RB,RB,24.0,UFA,Miles Sanders,Miles,Sanders,1997-05-01,71,211,Penn State,00-0035243,4045163.0,ef3ceaf4-b733-4e06-a7f4-a94fc67361c1,31885.0,13521.0,40555.0,SandMi01,20933.0,6151.0,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/niyjjkzmxjmesftgjs8y",SAN153567,47836.0,32005341-4e15-3567-869d-79c73965b54e,2019.0,2019.0,PHI
2026,MIA,DB,CB,,ACT,Lonnie Johnson,Lonnie,Johnson,1995-11-04,74,221,Kentucky,00-0035244,4240780.0,acbf5978-d7da-4d01-8f1d-22dd65d4484c,31886.0,13820.0,55615.0,JohnLo01,20840.0,5883.0,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/a25iox2kpt2faeivak0g",JOH000020,47837.0,32004a4f-4800-0020-6142-473a18150e9b,2019.0,2019.0,HOU
2026,PIT,OL,G,64.0,UFA,Max Scharping,Max,Scharping,1996-08-10,78,327,Northern Illinois,00-0035245,,,,,,,,,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jdw55yuyz1uhd5wxchvj",SCH083616,47838.0,32005343-4808-3616-ff9b-04768d49e58e,2019.0,2019.0,HOU
2026,DEN,DL,DE,99.0,ACT,Zach Allen,Zachary,Allen,1997-08-20,76,285,Boston College,00-0035248,3915282.0,f68685e7-9904-47bc-b39a-e1c813435385,31897.0,13742.0,49605.0,AlleZa01,20738.0,5871.0,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/alnctfzlh2giup65i5zt",ALL656181,47848.0,3200414c-4c65-6181-7c3f-ad7870f8ae61,2019.0,2019.0,ARI
2026,MIN,TE,TE,84.0,ACT,Josh Oliver,Josh,Oliver,1997-03-21,77,264,San Jose State,00-0035249,3921690.0,dc83f7af-7b30-4c4a-9c93-f67bd8db954b,31901.0,13786.0,47083.0,OlivJo00,20899.0,5973.0,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pfvhbfguzu6wv9ikluop",OLI524360,47852.0,32004f4c-4952-4360-2a59-44a3fa93d63f,2019.0,2019.0,JAX
2026,NYG,RB,RB,26.0,ACT,Devin Singletary,Devin,Singletary,1997-09-03,67,203,Florida Atlantic,00-0035250,4040761.0,a961b0d4-5d7c-438e-90f0-2e1fa09f6c89,31906.0,13449.0,40485.0,SingDe00,20941.0,6130.0,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wqw8ee4nsxsisqb3bagw",SIN186919,47857.0,32005349-4e18-6919-d1e6-003f4632ba87,2019.0,2019.0,BUF
2026,CAR,QB,QB,,ACT,Will Grier,Will,Grier,1995-04-03,73,212,West Virginia; Florida State,00-0035251,3115252.0,7905e9be-2f66-4ff5-a6e9-dbe281bf4822,31932.0,13446.0,38265.0,GrieWi00,20779.0,5903.0,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/c8cmoyu2wemjpl6ctk9g",GRI022415,47883.0,32004752-4902-2415-512e-3cae73b00f0f,2019.0,2019.0,CAR
2026,MIA,OL,OT,,UFA,Yodny Cajuste,Yodny,Cajuste,1996-02-21,77,310,West Virginia,00-0035252,,,,,,,,,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zgmoaupjic5cnbhwbtfx",CAJ333394,47884.0,32004341-4a33-3394-bb4f-0a3343b45ede,2019.0,2019.0,NE
2026,BUF,DB,SAF,,ACT,C.J. Gardner-Johnson,Chauncey,Gardner-Johnson,1997-12-20,71,208,Florida,00-0035253,4034953.0,5fb6e9f1-2efa-44c9-876f-4d635484be88,31937.0,15189.0,49371.0,GardCh00,20766.0,5893.0,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lgbewdwm0p4wnwfbcock",GAR211068,47888.0,32004741-5221-1068-8e9a-b4c139418bfd,2019.0,2019.0,NO
2026,TB,LB,LB,98.0,ACT,Anthony Nelson,Anthony,Nelson,1997-03-04,79,271,Iowa,00-0035254,3894856.0,8bc51884-c9db-4745-8731-20eff25f41b0,31939.0,13562.0,48405.0,NelsAn01,20894.0,6003.0,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/p7ot8uy26tblyhgpwcdv",NEL115040,47890.0,32004e45-4c11-5040-c7a6-234521681d54,2019.0,2019.0,TB
2026,ARI,OL,G,72.0,ACT,Hjalte Froholdt,Hjalte,Froholdt,1996-08-20,77,310,Arkansas,00-0035258,,,,,,,,,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/w29pfmjsyr2ylmbvedol",FRO242081,47901.0,32004652-4f24-2081-4dce-09bac366d016,2019.0,2019.0,NE
2026,TEN,RB,RB,20.0,ACT,Tony Pollard,Tony,Pollard,1997-04-30,72,209,Memphis,00-0035261,3916148.0,33b0227d-4c21-4e71-b4cd-be35f7db9123,31960.0,13590.0,27126.0,PollTo00,20912.0,5967.0,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dvpdczetkdhrqpm8izmd",POL283188,47911.0,3200504f-4c28-3188-35b8-d0ae9db0f68a,2019.0,2019.0,DAL
2026,KC,LB,LB,23.0,ACT,Drue Tranquill,Drue,Tranquill,1995-08-15,74,234,Notre Dame,00-0035262,3129310.0,d468dfe5-8ad2-4c8b-b7ba-0962316a2156,31962.0,13814.0,51276.0,TranDr00,20968.0,6141.0,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/azjrwh0rdddskgckydsq",TRA289059,47913.0,32005452-4128-9059-cb73-4eadedc51904,2019.0,2019.0,LAC
2026,DEN,QB,QB,8.0,ACT,Jarrett Stidham,Jarrett,Stidham,1996-08-08,75,215,Auburn; McLennan CC; Baylor,00-0035264,3892775.0,582fe465-135a-4901-beef-60aebce99067,31965.0,13438.0,13725.0,StidJa00,20954.0,6136.0,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hlq7q7zkusdhmudwbodl",STI129837,47916.0,32005354-4912-9837-7193-9c8d8376b821,2019.0,2019.0,NE
2026,TB,OL,G,60.0,UFA,Mike Jordan,Michael,Jordan,1998-01-25,78,312,Ohio State,00-0035266,,,,,,,,,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b7mi3e3r7n1cdlymjtwl",JOR146382,47919.0,32004a4f-5214-6382-8d60-9ad32b12a1f6,2019.0,2019.0,CIN
2026,LV,K,K,14.0,ACT,Matt Gay,Matt,Gay,1994-03-15,72,232,Utah; Utah Valley,00-0035269,4249087.0,2b90e091-ef78-4753-93eb-0acf3632c206,31977.0,13673.0,57643.0,GayxMa00,20769.0,6083.0,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qeca8ofwxhytcioy29wc",GAY306452,47928.0,32004741-5930-6452-6cb7-6eadc0ce3ec7,2019.0,2019.0,TB
